SH8EV00606,60601,17.824944635615,46.382836864571
SH8EV00606,60602,17.824952032519,46.382833149077
SH8EV00606,60603,17.824949878438,46.382820614181
SH8EV00606,60604,17.824925916565,46.382694536088
SH8EV00606,60605,17.824377637794,46.380568025587
SH8EV00606,60606,17.824246510836,46.380043367892
SH8EV00606,60607,17.82404467893,46.379304262816
SH8EV00606,60608,17.823988756958,46.379082736037
SH8EV00606,60609,17.823696281801,46.377969479538
SH8EV00606,60610,17.823591966607,46.377624772166
SH8EV00606,60611,17.823591966607,46.377624772166
SH8EV00606,60612,17.823580106521,46.377574456697
SH8EV00606,60613,17.823567054952,46.377361478064
SH8EV00606,60614,17.823543488587,46.377218182974
SH8EV00606,60615,17.823487433291,46.376966851665
SH8EV00606,60616,17.823320423072,46.376377207283
SH8EV00606,60617,17.823244146985,46.376157849082
SH8EV00606,60618,17.82314538992,46.375926719349
SH8EV00606,60619,17.823091878102,46.375814307768
SH8EV00606,60620,17.822975710452,46.375598663506
SH8EV00606,60621,17.822839964268,46.375386602228
SH8EV00606,60622,17.822686337449,46.375174908968
SH8EV00606,60623,17.822517113989,46.37497035626
SH8EV00606,60624,17.82234037478,46.37477485932
SH8EV00606,60625,17.822152165462,46.374583665756
SH8EV00606,60626,17.82167365392,46.374117859162
SH8EV00606,60627,17.821578868806,46.374034449705
SH8EV00606,60628,17.821344329202,46.373844508509
SH8EV00606,60629,17.821249755497,46.373751822827
SH8EV00606,60630,17.821249755497,46.373751822827
SH8EV00606,60631,17.821249916503,46.373744725321
SH8EV00606,60632,17.821192682128,46.373653429509
SH8EV00606,60633,17.82112963978,46.373567482833
SH8EV00606,60634,17.820552494955,46.372866604703
SH8EV00606,60635,17.820131554431,46.372335274847
SH8EV00606,60636,17.819841517255,46.371978280612
SH8EV00606,60637,17.818601779486,46.370408076277
SH8EV00606,60638,17.817688742161,46.369263228429
SH8EV00606,60639,17.817356091405,46.368852623887
SH8EV00606,60640,17.817292643383,46.368785016148
SH8EV00606,60641,17.817143943537,46.368644150434
SH8EV00606,60642,17.817092618731,46.368579275527
SH8EV00606,60643,17.817069078653,46.368542819556
SH8EV00606,60644,17.817069078653,46.368542819556
SH8EV00606,60645,17.817004818454,46.368403858734
SH8EV00606,60646,17.816828979667,46.368170617017
SH8EV00606,60647,17.816411705568,46.367659837198
SH8EV00606,60648,17.815659904959,46.366715300179
SH8EV00606,60649,17.815603690369,46.366651284927
