SH8YO00072,7201,17.790057529886,46.353943587193
SH8YO00072,7202,17.789989380797,46.353940648298
SH8YO00072,7203,17.789905681381,46.353942877994
SH8YO00072,7204,17.789692188367,46.353973814479
SH8YO00072,7205,17.789207500898,46.354037432299
SH8YO00072,7206,17.788976290793,46.354061913937
SH8YO00072,7207,17.788937915447,46.354070763955
SH8YO00072,7208,17.788890411243,46.354088017176
SH8YO00072,7209,17.788859989705,46.354104055234
SH8YO00072,7210,17.788835145161,46.354124724384
SH8YO00072,7211,17.788821670533,46.354145379852
SH8YO00072,7212,17.788816766999,46.354181594797
SH8YO00072,7213,17.78881736421,46.354260607499
SH8YO00072,7214,17.788822611441,46.354314297387
SH8YO00072,7215,17.788827958458,46.354363700694
SH8YO00072,7216,17.788811898164,46.354425657862
SH8YO00072,7217,17.788767566577,46.354481043663
SH8YO00072,7218,17.788712264023,46.354519296792
SH8YO00072,7219,17.788646077233,46.354536692827
SH8YO00072,7220,17.788569682398,46.354539073373
SH8YO00072,7221,17.788493683494,46.354524448089
SH8YO00072,7222,17.78843512579,46.354493218151
SH8YO00072,7223,17.788392886514,46.354458726163
SH8YO00072,7224,17.788369545361,46.354414815421
SH8YO00072,7225,17.788363270674,46.354370392326
SH8YO00072,7226,17.788374908681,46.354323990237
SH8YO00072,7227,17.788405917888,46.35428272473
SH8YO00072,7228,17.788454622092,46.35424882636
SH8YO00072,7229,17.788512849867,46.35422445316
SH8YO00072,7230,17.788581362423,46.354211792605
SH8YO00072,7231,17.78865764392,46.354214260807
SH8YO00072,7232,17.788755010434,46.354218018656
SH8YO00072,7233,17.788871224168,46.354214536025
SH8YO00072,7234,17.788997360654,46.354203432102
SH8YO00072,7235,17.789521676818,46.354112070917
SH8YO00072,7236,17.790302054394,46.353975132369
SH8YO00072,7237,17.791436749887,46.35375785771
SH8YO00072,7238,17.79199081456,46.353644042523
SH8YO00072,7239,17.792310531771,46.353584973152
SH8YO00072,7240,17.792840182178,46.353473201662
SH8YO00072,7241,17.793407852499,46.353367754888
